what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420276874244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420276875519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420276929892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420276931136
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1420276971097
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420276974399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420276975456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420276975856
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1420276982370
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420276985225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420276988868
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277011195
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277011875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420277012925
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277014441
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277031597
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineDown",1420277035020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420277038095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420277051341
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineUp",1420277059957
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1420277060270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1420277060527
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277084433
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277084859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420277085844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420277098045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277102542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277116153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420277117511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1420277178078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420277180537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420277181884
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277209492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420277209787
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420277209792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420277210476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277215549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277267952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1420277296041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420277311045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1420277320981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420277327676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1420277330925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420277332164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277417008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277447944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277451120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277479650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277484401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277488697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277519701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277527110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277542888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277569992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420277574629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420277580910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277582834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277591368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277591933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277632280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277633347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277638086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277687802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277690253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277690271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420277690457
